"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","MTU (CET/CEST) Start","MTU (CET/CEST) End","SummerIndicator","MTU (CET/CEST) End UTC"
"05/01/2016 06:00:00 - 05/01/2016 07:00:00","BZN|DE-AT-LU","Without Sequence",28.96,"05/01/2016 06:00:00","2016-01-05T07:00","CET","2016-01-05T06:00"
"05/01/2016 07:00:00 - 05/01/2016 08:00:00","BZN|DE-AT-LU","Without Sequence",38.32,"05/01/2016 07:00:00","2016-01-05T08:00","CET","2016-01-05T07:00"
"05/01/2016 08:00:00 - 05/01/2016 09:00:00","BZN|DE-AT-LU","Without Sequence",41.45,"05/01/2016 08:00:00","2016-01-05T09:00","CET","2016-01-05T08:00"
"05/01/2016 09:00:00 - 05/01/2016 10:00:00","BZN|DE-AT-LU","Without Sequence",40.72,"05/01/2016 09:00:00","2016-01-05T10:00","CET","2016-01-05T09:00"
"05/01/2016 10:00:00 - 05/01/2016 11:00:00","BZN|DE-AT-LU","Without Sequence",40.66,"05/01/2016 10:00:00","2016-01-05T11:00","CET","2016-01-05T10:00"
"05/01/2016 11:00:00 - 05/01/2016 12:00:00","BZN|DE-AT-LU","Without Sequence",40.33,"05/01/2016 11:00:00","2016-01-05T12:00","CET","2016-01-05T11:00"
"05/01/2016 12:00:00 - 05/01/2016 13:00:00","BZN|DE-AT-LU","Without Sequence",38.25,"05/01/2016 12:00:00","2016-01-05T13:00","CET","2016-01-05T12:00"
"05/01/2016 13:00:00 - 05/01/2016 14:00:00","BZN|DE-AT-LU","Without Sequence",36.98,"05/01/2016 13:00:00","2016-01-05T14:00","CET","2016-01-05T13:00"
"05/01/2016 14:00:00 - 05/01/2016 15:00:00","BZN|DE-AT-LU","Without Sequence",34.91,"05/01/2016 14:00:00","2016-01-05T15:00","CET","2016-01-05T14:00"
"05/01/2016 15:00:00 - 05/01/2016 16:00:00","BZN|DE-AT-LU","Without Sequence",33.5,"05/01/2016 15:00:00","2016-01-05T16:00","CET","2016-01-05T15:00"
"05/01/2016 16:00:00 - 05/01/2016 17:00:00","BZN|DE-AT-LU","Without Sequence",35.1,"05/01/2016 16:00:00","2016-01-05T17:00","CET","2016-01-05T16:00"
"05/01/2016 17:00:00 - 05/01/2016 18:00:00","BZN|DE-AT-LU","Without Sequence",42.44,"05/01/2016 17:00:00","2016-01-05T18:00","CET","2016-01-05T17:00"
"05/01/2016 18:00:00 - 05/01/2016 19:00:00","BZN|DE-AT-LU","Without Sequence",42.94,"05/01/2016 18:00:00","2016-01-05T19:00","CET","2016-01-05T18:00"
"05/01/2016 19:00:00 - 05/01/2016 20:00:00","BZN|DE-AT-LU","Without Sequence",41.74,"05/01/2016 19:00:00","2016-01-05T20:00","CET","2016-01-05T19:00"
"05/01/2016 20:00:00 - 05/01/2016 21:00:00","BZN|DE-AT-LU","Without Sequence",36.47,"05/01/2016 20:00:00","2016-01-05T21:00","CET","2016-01-05T20:00"
"05/01/2016 21:00:00 - 05/01/2016 22:00:00","BZN|DE-AT-LU","Without Sequence",33.01,"05/01/2016 21:00:00","2016-01-05T22:00","CET","2016-01-05T21:00"
"05/01/2016 22:00:00 - 05/01/2016 23:00:00","BZN|DE-AT-LU","Without Sequence",31.75,"05/01/2016 22:00:00","2016-01-05T23:00","CET","2016-01-05T22:00"
"05/01/2016 23:00:00 - 06/01/2016 00:00:00","BZN|DE-AT-LU","Without Sequence",31.75,"05/01/2016 23:00:00","2016-01-06T00:00","CET","2016-01-05T23:00"
"06/01/2016 00:00:00 - 06/01/2016 01:00:00","BZN|DE-AT-LU","Without Sequence",26.62,"06/01/2016 00:00:00","2016-01-06T01:00","CET","2016-01-06T00:00"
"06/01/2016 01:00:00 - 06/01/2016 02:00:00","BZN|DE-AT-LU","Without Sequence",25.58,"06/01/2016 01:00:00","2016-01-06T02:00","CET","2016-01-06T01:00"
"06/01/2016 02:00:00 - 06/01/2016 03:00:00","BZN|DE-AT-LU","Without Sequence",24.59,"06/01/2016 02:00:00","2016-01-06T03:00","CET","2016-01-06T02:00"
"06/01/2016 03:00:00 - 06/01/2016 04:00:00","BZN|DE-AT-LU","Without Sequence",22.5,"06/01/2016 03:00:00","2016-01-06T04:00","CET","2016-01-06T03:00"
