Start date;End date;Biomass [MWh] Original resolutions;Hydropower [MWh] Original resolutions;Wind offshore [MWh] Original resolutions;Wind onshore [MWh] Original resolutions;Photovoltaics [MWh] Original resolutions;Other renewable [MWh] Original resolutions;Nuclear [MWh] Original resolutions;Lignite [MWh] Original resolutions;Hard coal [MWh] Original resolutions;Fossil gas [MWh] Original resolutions;Hydro pumped storage [MWh] Original resolutions;Other conventional [MWh] Original resolutions
Dec 12, 2025 10:30 AM;Dec 12, 2025 10:45 AM;1,086.05;323.64;490.81;1,697.13;2,009.24;26.66;-;2,544.03;1,376.57;4,065.22;400.65;508.42
Dec 12, 2025 10:45 AM;Dec 12, 2025 11:00 AM;1,083.17;322.66;457.11;1,633.58;2,222.65;26.66;-;2,538.64;1,369.28;4,052.09;186.19;508.02
Dec 12, 2025 11:00 AM;Dec 12, 2025 11:15 AM;1,065.94;321.18;429.29;1,561.05;2,395.08;26.66;-;2,535.88;1,367.59;4,045.56;116.78;500.79
Dec 12, 2025 11:15 AM;Dec 12, 2025 11:30 AM;1,062.79;321.21;430.05;1,458.54;2,529.73;26.66;-;2,535.80;1,367.85;4,042.30;109.45;499.15
Dec 12, 2025 11:30 AM;Dec 12, 2025 11:45 AM;1,065.46;314.85;394.58;1,365.22;2,618.17;26.66;-;2,534.78;1,360.66;3,992.72;134.17;505.18
Dec 12, 2025 11:45 AM;Dec 12, 2025 12:00 PM;1,066.04;316.57;380.37;1,293.08;2,683.43;24.86;-;2,537.24;1,360.99;4,002.16;169.01;507.79
Dec 12, 2025 12:00 PM;Dec 12, 2025 12:15 PM;1,059.63;308.97;339.54;1,231.01;2,728.88;24.86;-;2,545.84;1,361.58;3,990.09;56.84;497.07
Dec 12, 2025 12:15 PM;Dec 12, 2025 12:30 PM;1,057.61;310.73;305.74;1,143.93;2,737.94;24.86;-;2,546.87;1,362.13;3,980.68;81.89;494.65
Dec 12, 2025 12:30 PM;Dec 12, 2025 12:45 PM;1,057.28;308.61;300.74;1,049.73;2,717.32;24.86;-;2,539.11;1,370.73;3,973.57;76.49;510.81
Dec 12, 2025 12:45 PM;Dec 12, 2025 1:00 PM;1,056.65;304.29;311.18;978.19;2,645.83;24.86;-;2,535.96;1,372.99;3,988.42;147.84;514.48
Dec 12, 2025 1:00 PM;Dec 12, 2025 1:15 PM;1,058.28;305.29;297.98;912.49;2,519.56;24.86;-;2,546.06;1,366.65;4,035.87;224.30;511.56
Dec 12, 2025 1:15 PM;Dec 12, 2025 1:30 PM;1,057.94;311.20;291.83;864.87;2,347.96;24.86;-;2,549.13;1,377.35;4,045.98;223.36;511.66
Dec 12, 2025 1:30 PM;Dec 12, 2025 1:45 PM;1,062.51;319.52;297.49;833.86;2,150.80;24.86;-;2,547.29;1,378.91;4,044.04;283.46;504.32
Dec 12, 2025 1:45 PM;Dec 12, 2025 2:00 PM;1,060.48;316.61;290.37;798.60;1,933.06;23.78;-;2,545.39;1,383.34;4,044.31;267.49;505.79
Dec 12, 2025 2:00 PM;Dec 12, 2025 2:15 PM;1,063.04;309.06;306.67;751.09;1,672.93;23.78;-;2,552.67;1,389.40;4,041.11;144.63;501.10
Dec 12, 2025 2:15 PM;Dec 12, 2025 2:30 PM;1,064.99;309.49;290.27;728.57;1,428.76;23.78;-;2,550.34;1,387.78;4,047.98;407.50;500.90
Dec 12, 2025 2:30 PM;Dec 12, 2025 2:45 PM;1,070.81;329.39;298.05;729.15;1,177.88;23.78;-;2,546.40;1,395.98;4,052.61;490.59;502.38
Dec 12, 2025 2:45 PM;Dec 12, 2025 3:00 PM;1,078.55;366.39;337.47;730.40;928.49;23.78;-;2,546.83;1,399.21;4,070.82;710.97;503.66
Dec 12, 2025 3:00 PM;Dec 12, 2025 3:15 PM;1,088.24;326.44;338.27;747.60;679.23;23.78;-;2,547.87;1,406.12;4,076.10;995.39;503.22
Dec 12, 2025 3:15 PM;Dec 12, 2025 3:30 PM;1,094.57;325.09;332.01;767.43;464.88;23.78;-;2,546.54;1,411.75;4,070.70;1,206.12;497.15
Dec 12, 2025 3:30 PM;Dec 12, 2025 3:45 PM;1,095.64;330.77;331.88;812.76;280.89;23.78;-;2,541.46;1,407.18;4,054.94;1,101.53;504.21
Dec 12, 2025 3:45 PM;Dec 12, 2025 4:00 PM;1,104.01;340.94;339.30;847.69;136.46;23.78;-;2,531.87;1,407.83;4,072.49;1,235.29;504.21
Dec 12, 2025 4:00 PM;Dec 12, 2025 4:15 PM;1,125.76;380.35;326.49;880.37;42.41;23.78;-;2,529.57;1,421.13;4,082.87;1,078.44;505.36
Dec 12, 2025 4:15 PM;Dec 12, 2025 4:30 PM;1,133.95;354.83;322.65;907.08;5.40;23.78;-;2,539.09;1,424.64;4,085.68;1,214.02;505.01
Dec 12, 2025 4:30 PM;Dec 12, 2025 4:45 PM;1,136.74;366.81;339.86;976.57;0.32;23.78;-;2,535.52;1,424.20;4,105.89;1,394.20;503.25
Dec 12, 2025 4:45 PM;Dec 12, 2025 5:00 PM;1,141.52;371.71;378.90;1,070.03;0.00;23.78;-;2,544.93;1,423.62;4,148.19;1,364.51;505.12
Dec 12, 2025 5:00 PM;Dec 12, 2025 5:15 PM;1,147.39;374.93;401.79;1,147.94;0.00;23.78;-;2,544.79;1,422.64;4,158.94;1,465.89;508.76
Dec 12, 2025 5:15 PM;Dec 12, 2025 5:30 PM;1,149.96;371.79;406.27;1,182.19;0.00;23.78;-;2,543.54;1,420.66;4,160.41;1,387.26;505.21
Dec 12, 2025 5:30 PM;Dec 12, 2025 5:45 PM;1,150.96;367.72;419.93;1,186.20;0.00;23.78;-;2,545.54;1,420.90;4,151.12;1,277.02;509.80
Dec 12, 2025 5:45 PM;Dec 12, 2025 6:00 PM;1,149.29;348.01;443.09;1,185.01;0.00;23.78;-;2,544.67;1,420.45;4,148.84;1,170.90;516.14
Dec 12, 2025 6:00 PM;Dec 12, 2025 6:15 PM;1,148.24;359.12;481.57;1,196.09;0.00;25.49;-;2,551.23;1,420.08;4,122.25;1,220.83;511.11
Dec 12, 2025 6:15 PM;Dec 12, 2025 6:30 PM;1,146.25;352.89;496.90;1,213.82;0.00;25.49;-;2,544.66;1,424.54;4,125.55;1,225.99;512.14
Dec 12, 2025 6:30 PM;Dec 12, 2025 6:45 PM;1,142.12;343.57;475.68;1,223.56;0.00;25.49;-;2,553.31;1,424.56;4,127.45;1,190.60;508.19
Dec 12, 2025 6:45 PM;Dec 12, 2025 7:00 PM;1,139.58;344.63;460.50;1,213.91;0.00;25.49;-;2,537.03;1,428.59;4,126.06;1,133.79;512.50
Dec 12, 2025 7:00 PM;Dec 12, 2025 7:15 PM;1,127.24;350.02;442.37;1,202.15;0.00;25.49;-;2,536.90;1,445.58;4,141.65;1,304.09;508.91
Dec 12, 2025 7:15 PM;Dec 12, 2025 7:30 PM;1,122.98;346.79;447.14;1,199.94;0.00;25.49;-;2,539.12;1,440.31;4,138.62;1,137.58;507.07
Dec 12, 2025 7:30 PM;Dec 12, 2025 7:45 PM;1,111.93;336.28;422.54;1,211.81;0.00;25.49;-;2,537.20;1,433.37;4,136.07;900.32;508.22
Dec 12, 2025 7:45 PM;Dec 12, 2025 8:00 PM;1,109.65;330.08;403.11;1,198.45;0.00;25.49;-;2,524.28;1,427.74;4,134.91;778.46;509.07
Dec 12, 2025 8:00 PM;Dec 12, 2025 8:15 PM;1,091.76;325.72;410.71;1,188.18;0.00;25.49;-;2,493.96;1,415.22;4,062.15;926.66;510.97
Dec 12, 2025 8:15 PM;Dec 12, 2025 8:30 PM;1,084.92;312.80;432.00;1,173.44;0.00;25.49;-;2,469.44;1,411.51;4,052.20;541.85;515.78
Dec 12, 2025 8:30 PM;Dec 12, 2025 8:45 PM;1,081.57;311.53;401.68;1,151.56;0.00;25.49;-;2,470.53;1,408.64;4,054.23;377.89;510.75
Dec 12, 2025 8:45 PM;Dec 12, 2025 9:00 PM;1,078.36;309.24;396.24;1,132.49;0.00;25.49;-;2,468.98;1,402.97;4,049.48;260.81;513.10
Dec 12, 2025 9:00 PM;Dec 12, 2025 9:15 PM;1,066.68;343.84;422.87;1,145.78;0.00;25.49;-;2,441.59;1,395.46;3,954.29;380.44;518.17
Dec 12, 2025 9:15 PM;Dec 12, 2025 9:30 PM;1,062.53;340.77;468.82;1,157.11;0.00;24.41;-;2,396.51;1,390.15;3,883.60;221.73;516.51
Dec 12, 2025 9:30 PM;Dec 12, 2025 9:45 PM;1,057.74;308.37;527.80;1,179.07;0.00;24.41;-;2,364.15;1,374.70;3,818.65;143.89;515.60
Dec 12, 2025 9:45 PM;Dec 12, 2025 10:00 PM;1,056.80;304.32;593.07;1,188.17;0.00;24.41;-;2,347.08;1,372.25;3,832.95;123.75;517.02
Dec 12, 2025 10:00 PM;Dec 12, 2025 10:15 PM;1,045.71;302.20;669.85;1,187.26;0.00;24.41;-;2,342.79;1,368.09;3,731.47;116.81;506.55
Dec 12, 2025 10:15 PM;Dec 12, 2025 10:30 PM;1,040.67;303.72;722.46;1,191.76;0.00;24.41;-;2,288.53;1,355.91;3,691.72;76.74;512.25
Dec 12, 2025 10:30 PM;Dec 12, 2025 10:45 PM;1,037.98;303.55;741.09;1,182.06;0.00;24.41;-;2,259.59;1,346.27;3,660.21;36.75;502.59
Dec 12, 2025 10:45 PM;Dec 12, 2025 11:00 PM;1,034.62;307.45;789.31;1,175.10;0.00;24.41;-;2,190.68;1,309.59;3,611.33;50.82;505.50
Dec 12, 2025 11:00 PM;Dec 12, 2025 11:15 PM;1,027.03;306.02;801.92;1,165.70;0.00;24.41;-;2,161.31;1,236.33;3,493.51;23.77;502.78
Dec 12, 2025 11:15 PM;Dec 12, 2025 11:30 PM;1,027.33;310.03;823.75;1,187.50;0.00;24.41;-;2,118.71;1,157.04;3,399.04;10.95;497.01
Dec 12, 2025 11:30 PM;Dec 12, 2025 11:45 PM;1,029.11;306.54;844.14;1,215.11;0.00;24.41;-;2,085.24;1,061.01;3,379.81;11.71;500.25
Dec 12, 2025 11:45 PM;Dec 13, 2025 12:00 AM;1,034.26;304.09;853.51;1,257.49;0.00;24.41;-;2,087.84;973.71;3,309.13;10.86;502.58
Dec 13, 2025 12:00 AM;Dec 13, 2025 12:15 AM;1,028.36;305.05;740.57;1,280.37;0.00;24.48;-;2,072.29;991.76;3,350.89;66.54;481.90
Dec 13, 2025 12:15 AM;Dec 13, 2025 12:30 AM;1,028.73;309.23;709.31;1,292.44;0.00;24.48;-;2,047.33;968.48;3,382.16;39.56;502.94
Dec 13, 2025 12:30 AM;Dec 13, 2025 12:45 AM;1,030.56;308.30;693.04;1,308.05;0.00;24.48;-;2,012.96;936.89;3,386.04;9.95;500.56
Dec 13, 2025 12:45 AM;Dec 13, 2025 1:00 AM;1,032.44;308.53;742.24;1,325.66;0.00;24.48;-;1,963.57;902.60;3,327.10;2.82;501.43
Dec 13, 2025 1:00 AM;Dec 13, 2025 1:15 AM;1,030.72;308.86;769.80;1,378.36;0.00;23.56;-;1,821.16;887.09;3,237.09;7.43;500.82
Dec 13, 2025 1:15 AM;Dec 13, 2025 1:30 AM;1,034.10;307.36;772.04;1,409.60;0.00;23.56;-;1,778.56;880.76;3,087.79;0.35;498.18
Dec 13, 2025 1:30 AM;Dec 13, 2025 1:45 AM;1,031.85;307.21;843.43;1,421.58;0.00;23.56;-;1,751.40;873.59;3,046.01;0.27;491.99
Dec 13, 2025 1:45 AM;Dec 13, 2025 2:00 AM;1,033.08;305.60;854.51;1,430.11;0.00;23.56;-;1,749.80;872.39;3,026.27;0.27;485.44
Dec 13, 2025 2:00 AM;Dec 13, 2025 2:15 AM;1,030.36;305.18;835.72;1,448.92;0.00;23.56;-;1,762.78;866.14;3,020.85;47.92;485.12
Dec 13, 2025 2:15 AM;Dec 13, 2025 2:30 AM;1,027.28;306.01;872.75;1,484.65;0.00;23.56;-;1,750.51;847.74;3,015.24;1.22;489.57
Dec 13, 2025 2:30 AM;Dec 13, 2025 2:45 AM;1,030.10;305.95;908.55;1,548.56;0.00;23.56;-;1,747.61;835.53;3,004.01;20.87;492.40
Dec 13, 2025 2:45 AM;Dec 13, 2025 3:00 AM;1,032.53;303.18;933.09;1,618.35;0.00;23.56;-;1,761.52;826.35;2,995.16;28.10;495.14
Dec 13, 2025 3:00 AM;Dec 13, 2025 3:15 AM;1,029.63;303.68;949.93;1,705.98;0.00;23.56;-;1,790.08;801.84;2,989.67;28.03;497.69
Dec 13, 2025 3:15 AM;Dec 13, 2025 3:30 AM;1,028.43;302.74;958.69;1,795.77;0.00;23.56;-;1,796.58;778.14;2,978.27;36.51;497.58
Dec 13, 2025 3:30 AM;Dec 13, 2025 3:45 AM;1,028.03;303.66;958.02;1,842.75;0.00;23.56;-;1,796.20;752.25;2,973.28;29.46;497.17
Dec 13, 2025 3:45 AM;Dec 13, 2025 4:00 AM;1,030.18;302.10;958.83;1,876.24;0.00;23.56;-;1,787.69;729.61;2,955.59;28.05;497.09
Dec 13, 2025 4:00 AM;Dec 13, 2025 4:15 AM;1,033.57;303.18;922.28;1,897.12;0.00;23.56;-;1,843.03;724.03;2,946.19;24.01;495.97
Dec 13, 2025 4:15 AM;Dec 13, 2025 4:30 AM;1,037.68;302.38;893.85;1,930.78;0.00;23.56;-;1,873.66;717.55;2,925.41;14.06;495.28
Dec 13, 2025 4:30 AM;Dec 13, 2025 4:45 AM;1,041.16;304.41;861.18;1,973.52;0.00;23.56;-;1,874.21;716.54;2,941.82;22.78;481.01
Dec 13, 2025 4:45 AM;Dec 13, 2025 5:00 AM;1,044.02;303.51;822.23;2,032.99;0.00;23.56;-;1,868.41;715.56;2,941.36;22.05;474.08
Dec 13, 2025 5:00 AM;Dec 13, 2025 5:15 AM;1,053.41;304.70;794.98;2,091.55;0.00;23.56;-;1,873.88;749.82;2,974.89;55.29;471.27
Dec 13, 2025 5:15 AM;Dec 13, 2025 5:30 AM;1,053.54;301.48;853.31;2,164.52;0.00;23.56;-;1,886.19;761.45;2,984.38;27.50;451.05
Dec 13, 2025 5:30 AM;Dec 13, 2025 5:45 AM;1,058.44;302.48;898.74;2,241.06;0.00;23.56;-;1,887.09;761.44;2,977.06;31.69;453.88
Dec 13, 2025 5:45 AM;Dec 13, 2025 6:00 AM;1,061.04;302.25;861.33;2,320.17;0.00;23.56;-;1,886.25;764.37;2,995.71;45.66;453.41
Dec 13, 2025 6:00 AM;Dec 13, 2025 6:15 AM;1,076.28;302.12;868.60;2,444.46;0.00;23.56;-;1,870.32;766.73;2,974.51;17.26;455.00
Dec 13, 2025 6:15 AM;Dec 13, 2025 6:30 AM;1,084.40;303.23;924.34;2,478.45;0.00;23.56;-;1,839.17;771.22;2,937.31;4.14;455.51
Dec 13, 2025 6:30 AM;Dec 13, 2025 6:45 AM;1,088.35;301.20;954.13;2,574.38;0.00;23.56;-;1,842.99;805.86;2,946.66;8.92;456.36
Dec 13, 2025 6:45 AM;Dec 13, 2025 7:00 AM;1,099.02;301.96;864.66;2,690.22;0.00;23.56;-;1,850.81;836.99;3,019.53;4.79;460.07
Dec 13, 2025 7:00 AM;Dec 13, 2025 7:15 AM;1,116.92;301.80;820.72;2,797.43;0.00;23.56;-;1,841.97;866.85;3,078.10;23.43;468.28
Dec 13, 2025 7:15 AM;Dec 13, 2025 7:30 AM;1,127.18;301.51;816.31;2,850.52;0.00;23.56;-;1,833.74;912.58;3,054.32;13.79;465.32
Dec 13, 2025 7:30 AM;Dec 13, 2025 7:45 AM;1,133.67;300.60;805.01;2,926.42;0.00;23.56;-;1,840.16;946.03;3,099.59;13.52;469.81
Dec 13, 2025 7:45 AM;Dec 13, 2025 8:00 AM;1,143.56;304.36;739.04;2,979.45;0.73;23.56;-;1,878.65;983.61;3,175.15;13.14;473.61
Dec 13, 2025 8:00 AM;Dec 13, 2025 8:15 AM;1,153.30;307.73;677.00;3,002.51;3.42;23.56;-;1,941.97;1,020.80;3,277.28;13.47;478.19
Dec 13, 2025 8:15 AM;Dec 13, 2025 8:30 AM;1,162.23;305.39;638.37;3,002.67;22.74;23.56;-;2,013.59;1,031.89;3,318.71;15.54;472.44
Dec 13, 2025 8:30 AM;Dec 13, 2025 8:45 AM;1,160.76;307.40;575.21;2,959.34;80.79;23.56;-;2,030.19;1,084.54;3,380.67;78.09;476.26
Dec 13, 2025 8:45 AM;Dec 13, 2025 9:00 AM;1,156.53;307.49;562.35;2,954.74;162.35;23.56;-;2,072.68;1,140.59;3,391.11;91.88;476.15
Dec 13, 2025 9:00 AM;Dec 13, 2025 9:15 AM;1,154.78;315.06;516.39;2,927.32;262.02;23.56;-;2,129.31;1,191.13;3,419.65;193.28;479.13
Dec 13, 2025 9:15 AM;Dec 13, 2025 9:30 AM;1,154.16;314.57;499.49;2,922.60;373.12;23.56;-;2,162.40;1,207.69;3,350.26;164.97;477.37
Dec 13, 2025 9:30 AM;Dec 13, 2025 9:45 AM;1,152.31;312.79;484.92;2,881.99;492.61;23.56;-;2,165.27;1,223.52;3,391.89;160.56;474.58
Dec 13, 2025 9:45 AM;Dec 13, 2025 10:00 AM;1,153.35;314.72;496.84;2,813.34;607.06;23.56;-;2,172.04;1,242.11;3,401.78;146.74;469.14
Dec 13, 2025 10:00 AM;Dec 13, 2025 10:15 AM;1,145.18;317.72;500.97;2,733.30;724.25;23.56;-;2,176.21;1,248.97;3,378.56;167.97;476.33
Dec 13, 2025 10:15 AM;Dec 13, 2025 10:30 AM;1,142.20;317.59;531.25;2,691.50;833.80;23.56;-;2,163.29;1,249.24;3,364.29;134.39;472.44
Dec 13, 2025 10:30 AM;Dec 13, 2025 10:45 AM;1,141.46;315.06;524.93;2,625.90;943.38;23.56;-;2,164.58;1,243.16;3,366.93;104.16;472.50
Dec 13, 2025 10:45 AM;Dec 13, 2025 11:00 AM;1,139.00;312.27;527.23;2,597.41;1,040.63;23.56;-;2,120.23;1,248.36;3,387.47;67.09;470.14
Dec 13, 2025 11:00 AM;Dec 13, 2025 11:15 AM;1,122.42;314.32;570.81;2,621.36;1,117.86;23.56;-;2,103.24;1,247.41;3,400.37;56.20;468.10
Dec 13, 2025 11:15 AM;Dec 13, 2025 11:30 AM;1,117.41;313.42;580.35;2,608.12;1,180.86;23.56;-;2,100.41;1,242.13;3,398.30;64.36;465.99
Dec 13, 2025 11:30 AM;Dec 13, 2025 11:45 AM;1,119.40;305.91;592.15;2,601.85;1,219.79;23.56;-;2,090.56;1,229.43;3,399.83;68.77;464.88
Dec 13, 2025 11:45 AM;Dec 13, 2025 12:00 PM;1,119.92;307.42;600.48;2,573.69;1,240.94;23.56;-;2,068.48;1,214.28;3,386.90;79.54;464.88
Dec 13, 2025 12:00 PM;Dec 13, 2025 12:15 PM;1,102.98;303.90;698.67;2,511.46;1,247.42;23.56;-;1,952.55;1,211.10;3,322.90;56.23;470.83
Dec 13, 2025 12:15 PM;Dec 13, 2025 12:30 PM;1,099.65;302.97;726.73;2,446.82;1,256.98;23.56;-;1,952.56;1,213.10;3,304.86;24.47;471.30
Dec 13, 2025 12:30 PM;Dec 13, 2025 12:45 PM;1,097.93;296.66;750.92;2,361.88;1,233.11;23.56;-;1,944.85;1,227.07;3,306.93;21.91;472.16
Dec 13, 2025 12:45 PM;Dec 13, 2025 1:00 PM;1,096.95;297.94;756.37;2,312.76;1,191.83;23.56;-;1,916.53;1,233.68;3,310.05;19.39;473.81
Dec 13, 2025 1:00 PM;Dec 13, 2025 1:15 PM;1,097.96;301.17;786.77;2,273.59;1,141.23;23.56;-;1,904.26;1,220.25;3,240.65;29.56;478.10
Dec 13, 2025 1:15 PM;Dec 13, 2025 1:30 PM;1,099.36;301.29;797.96;2,220.10;1,081.98;23.56;-;1,897.23;1,225.50;3,207.89;78.39;481.41
Dec 13, 2025 1:30 PM;Dec 13, 2025 1:45 PM;1,100.63;300.05;816.97;2,162.84;1,008.74;23.56;-;1,876.39;1,229.72;3,197.08;140.22;478.58
Dec 13, 2025 1:45 PM;Dec 13, 2025 2:00 PM;1,101.85;299.91;850.50;2,065.89;920.84;23.56;-;1,842.76;1,234.03;3,188.66;141.49;477.45
Dec 13, 2025 2:00 PM;Dec 13, 2025 2:15 PM;1,106.02;297.99;948.14;1,989.41;810.67;23.56;-;1,863.12;1,236.97;3,217.21;89.17;481.80
Dec 13, 2025 2:15 PM;Dec 13, 2025 2:30 PM;1,112.44;292.88;968.31;1,961.00;702.42;23.56;-;1,875.96;1,234.77;3,219.33;79.40;479.64
Dec 13, 2025 2:30 PM;Dec 13, 2025 2:45 PM;1,114.43;298.48;973.54;1,930.71;580.50;23.56;-;1,862.16;1,218.36;3,222.81;317.84;475.56
Dec 13, 2025 2:45 PM;Dec 13, 2025 3:00 PM;1,119.50;299.95;984.07;1,886.55;454.60;23.56;-;1,847.14;1,213.29;3,224.45;379.21;487.51
Dec 13, 2025 3:00 PM;Dec 13, 2025 3:15 PM;1,130.02;290.31;987.16;1,865.48;333.45;23.56;-;1,840.76;1,230.40;3,272.22;229.60;501.00
Dec 13, 2025 3:15 PM;Dec 13, 2025 3:30 PM;1,138.93;295.41;980.47;1,881.52;219.07;23.56;-;1,846.17;1,234.74;3,283.06;326.14;500.30
Dec 13, 2025 3:30 PM;Dec 13, 2025 3:45 PM;1,141.23;292.22;1,019.18;1,940.19;128.08;23.56;-;1,842.85;1,238.37;3,279.12;550.15;504.10
Dec 13, 2025 3:45 PM;Dec 13, 2025 4:00 PM;1,152.64;293.33;1,020.08;1,979.36;58.93;23.56;-;1,841.24;1,241.42;3,297.26;676.10;497.13
Dec 13, 2025 4:00 PM;Dec 13, 2025 4:15 PM;1,164.94;302.32;1,004.18;2,012.11;16.83;23.56;-;1,843.52;1,282.50;3,345.19;571.86;494.00
Dec 13, 2025 4:15 PM;Dec 13, 2025 4:30 PM;1,174.46;302.62;972.23;2,046.95;2.03;23.56;-;1,842.51;1,309.65;3,349.88;656.56;491.89
Dec 13, 2025 4:30 PM;Dec 13, 2025 4:45 PM;1,180.95;304.05;964.52;2,095.48;0.03;23.56;-;1,841.21;1,316.06;3,350.42;782.19;489.86
Dec 13, 2025 4:45 PM;Dec 13, 2025 5:00 PM;1,185.49;305.31;955.98;2,146.35;0.00;23.56;-;1,842.63;1,308.81;3,359.45;825.48;485.89
Dec 13, 2025 5:00 PM;Dec 13, 2025 5:15 PM;1,190.51;301.28;962.39;2,179.13;0.00;23.56;-;1,849.07;1,276.23;3,372.82;779.43;473.42
Dec 13, 2025 5:15 PM;Dec 13, 2025 5:30 PM;1,188.16;301.40;988.29;2,221.82;0.00;23.56;-;1,841.26;1,276.19;3,361.59;759.26;465.46
Dec 13, 2025 5:30 PM;Dec 13, 2025 5:45 PM;1,189.54;301.62;1,005.54;2,275.98;0.00;23.56;-;1,841.77;1,288.64;3,369.86;772.06;478.93
Dec 13, 2025 5:45 PM;Dec 13, 2025 6:00 PM;1,191.79;300.41;1,009.10;2,316.45;0.00;23.56;-;1,838.06;1,292.62;3,373.12;688.16;475.30
Dec 13, 2025 6:00 PM;Dec 13, 2025 6:15 PM;1,191.48;299.32;1,043.46;2,333.00;0.00;23.56;-;1,835.97;1,289.99;3,374.64;742.10;471.41
Dec 13, 2025 6:15 PM;Dec 13, 2025 6:30 PM;1,189.70;290.02;1,081.68;2,333.03;0.00;23.56;-;1,836.11;1,290.01;3,378.93;765.55;478.89
Dec 13, 2025 6:30 PM;Dec 13, 2025 6:45 PM;1,185.36;288.53;1,126.73;2,336.87;0.00;23.56;-;1,832.26;1,288.79;3,374.44;646.69;476.40
Dec 13, 2025 6:45 PM;Dec 13, 2025 7:00 PM;1,188.20;291.15;1,160.80;2,360.30;0.00;23.56;-;1,837.56;1,284.25;3,369.39;484.16;469.21
Dec 13, 2025 7:00 PM;Dec 13, 2025 7:15 PM;1,179.87;289.40;1,173.88;2,401.64;0.00;23.56;-;1,833.53;1,261.00;3,344.77;365.49;471.90
Dec 13, 2025 7:15 PM;Dec 13, 2025 7:30 PM;1,176.66;288.98;1,212.08;2,414.03;0.00;23.56;-;1,842.42;1,243.77;3,334.73;148.90;478.54
Dec 13, 2025 7:30 PM;Dec 13, 2025 7:45 PM;1,169.18;286.84;1,245.60;2,395.50;0.00;23.56;-;1,831.07;1,190.46;3,328.58;161.65;497.23
Dec 13, 2025 7:45 PM;Dec 13, 2025 8:00 PM;1,167.92;292.39;1,260.60;2,363.57;0.00;23.56;-;1,800.42;1,154.41;3,350.37;93.41;500.79
Dec 13, 2025 8:00 PM;Dec 13, 2025 8:15 PM;1,140.83;284.41;1,356.25;2,351.84;0.00;23.56;-;1,730.51;1,130.23;3,236.02;78.58;496.73
Dec 13, 2025 8:15 PM;Dec 13, 2025 8:30 PM;1,129.61;283.05;1,369.50;2,377.26;0.00;23.56;-;1,700.21;1,103.83;3,173.60;74.51;497.70
Dec 13, 2025 8:30 PM;Dec 13, 2025 8:45 PM;1,123.29;283.27;1,379.31;2,414.11;0.00;23.56;-;1,694.35;1,028.35;3,105.49;38.51;502.46
Dec 13, 2025 8:45 PM;Dec 13, 2025 9:00 PM;1,121.80;282.77;1,312.86;2,419.94;0.00;23.56;-;1,692.87;976.96;3,058.89;46.14;499.19
Dec 13, 2025 9:00 PM;Dec 13, 2025 9:15 PM;1,110.39;281.43;1,448.82;2,442.24;0.00;23.56;-;1,666.56;950.48;3,062.74;31.69;488.36
Dec 13, 2025 9:15 PM;Dec 13, 2025 9:30 PM;1,105.96;283.31;1,428.01;2,479.09;0.00;23.56;-;1,634.88;928.66;3,050.68;53.05;484.88
Dec 13, 2025 9:30 PM;Dec 13, 2025 9:45 PM;1,103.75;280.76;1,464.85;2,518.20;0.00;23.56;-;1,619.21;927.26;2,988.74;27.65;491.47
Dec 13, 2025 9:45 PM;Dec 13, 2025 10:00 PM;1,099.27;279.60;1,488.25;2,561.23;0.00;23.56;-;1,611.40;881.22;2,860.05;36.61;488.65
Dec 13, 2025 10:00 PM;Dec 13, 2025 10:15 PM;1,085.51;277.97;1,627.52;2,510.39;0.00;23.56;-;1,628.90;880.07;2,753.48;24.94;478.82
Dec 13, 2025 10:15 PM;Dec 13, 2025 10:30 PM;1,081.15;280.18;1,677.73;2,543.41;0.00;23.56;-;1,607.53;873.50;2,666.07;20.84;477.76
Dec 13, 2025 10:30 PM;Dec 13, 2025 10:45 PM;1,077.26;278.80;1,704.79;2,538.55;0.00;23.56;-;1,567.43;874.38;2,647.02;19.44;476.94
Dec 13, 2025 10:45 PM;Dec 13, 2025 11:00 PM;1,076.32;280.63;1,693.57;2,523.50;0.00;23.56;-;1,535.92;875.67;2,613.79;13.09;479.71
Dec 13, 2025 11:00 PM;Dec 13, 2025 11:15 PM;1,068.92;278.26;1,590.29;2,498.33;0.00;23.56;-;1,502.83;868.49;2,481.15;26.88;478.69
Dec 13, 2025 11:15 PM;Dec 13, 2025 11:30 PM;1,066.52;277.90;1,601.34;2,469.45;0.00;23.56;-;1,492.46;857.90;2,368.96;20.12;471.14
Dec 13, 2025 11:30 PM;Dec 13, 2025 11:45 PM;1,064.34;276.60;1,596.43;2,433.18;0.00;23.56;-;1,496.98;848.23;2,305.48;50.03;470.45
Dec 13, 2025 11:45 PM;Dec 14, 2025 12:00 AM;1,062.19;283.23;1,568.00;2,409.06;0.00;23.56;-;1,482.71;821.92;2,332.39;23.60;470.19
Dec 14, 2025 12:00 AM;Dec 14, 2025 12:15 AM;1,059.24;280.78;1,708.02;2,384.99;0.00;23.56;-;1,513.72;811.65;2,189.55;72.44;388.65
Dec 14, 2025 12:15 AM;Dec 14, 2025 12:30 AM;1,058.47;280.12;1,816.98;2,351.44;0.00;23.56;-;1,523.61;806.19;2,149.42;70.69;391.55
